IncomeVerifiable,IncomeRange,IsBorrowerHomeowner,LoanStatus,NewLoanOriginationDate,LoanOriginalAmount
FALSE,"$1-24,999",FALSE,Completed,5-2007,26250
FALSE,"$1-24,999",FALSE,Completed,5-2010,21700
FALSE,"$1-24,999",FALSE,Completed,5-2011,33626
FALSE,"$1-24,999",FALSE,Completed,5-2012,32200
FALSE,"$1-24,999",FALSE,Completed,5-2013,6000
FALSE,"$1-24,999",FALSE,Completed,6-2007,59968
FALSE,"$1-24,999",FALSE,Completed,6-2010,17400
FALSE,"$1-24,999",FALSE,Completed,6-2011,22876
FALSE,"$1-24,999",FALSE,Completed,6-2012,18000
FALSE,"$1-24,999",FALSE,Completed,7-2007,16120
FALSE,"$1-24,999",FALSE,Completed,7-2008,44000
FALSE,"$1-24,999",FALSE,Completed,7-2010,22700
FALSE,"$1-24,999",FALSE,Completed,7-2011,14300
FALSE,"$1-24,999",FALSE,Completed,7-2012,13500
FALSE,"$1-24,999",FALSE,Completed,8-2007,2500
FALSE,"$1-24,999",FALSE,Completed,8-2008,61980
FALSE,"$1-24,999",FALSE,Completed,8-2009,3350
FALSE,"$1-24,999",FALSE,Completed,8-2010,14300
FALSE,"$1-24,999",FALSE,Completed,8-2011,23475
FALSE,"$1-24,999",FALSE,Completed,8-2012,30750
FALSE,"$1-24,999",FALSE,Completed,8-2013,4000
FALSE,"$1-24,999",FALSE,Completed,9-2008,41650
FALSE,"$1-24,999",FALSE,Completed,9-2009,1000
FALSE,"$1-24,999",FALSE,Completed,9-2010,22000
FALSE,"$1-24,999",FALSE,Completed,9-2011,37000
FALSE,"$1-24,999",FALSE,Completed,9-2012,53320
FALSE,"$1-24,999",FALSE,Current,10-2011,31237
FALSE,"$1-24,999",FALSE,Current,10-2012,77500
FALSE,"$1-24,999",FALSE,Current,10-2013,34000
FALSE,"$1-24,999",FALSE,Current,11-2011,32000
FALSE,"$1-24,999",FALSE,Current,11-2012,40000
FALSE,"$1-24,999",FALSE,Current,11-2013,48800
FALSE,"$1-24,999",FALSE,Current,1-2012,94750
FALSE,"$1-24,999",FALSE,Current,1-2013,23000
FALSE,"$1-24,999",FALSE,Current,1-2014,51500
FALSE,"$1-24,999",FALSE,Current,12-2011,18500
FALSE,"$1-24,999",FALSE,Current,12-2012,19000
FALSE,"$1-24,999",FALSE,Current,12-2013,51800
FALSE,"$1-24,999",FALSE,Current,2-2012,16600
FALSE,"$1-24,999",FALSE,Current,2-2013,23000
FALSE,"$1-24,999",FALSE,Current,2-2014,25100
FALSE,"$1-24,999",FALSE,Current,3-2011,15000
FALSE,"$1-24,999",FALSE,Current,3-2012,54100
FALSE,"$1-24,999",FALSE,Current,3-2013,51500
FALSE,"$1-24,999",FALSE,Current,3-2014,16000
FALSE,"$1-24,999",FALSE,Current,4-2011,21100
FALSE,"$1-24,999",FALSE,Current,4-2012,75600
FALSE,"$1-24,999",FALSE,Current,4-2013,40500
FALSE,"$1-24,999",FALSE,Current,5-2012,85400
FALSE,"$1-24,999",FALSE,Current,5-2013,37700
FALSE,"$1-24,999",FALSE,Current,6-2011,2000
FALSE,"$1-24,999",FALSE,Current,6-2012,20000
FALSE,"$1-24,999",FALSE,Current,6-2013,38000
FALSE,"$1-24,999",FALSE,Current,7-2011,24500
FALSE,"$1-24,999",FALSE,Current,7-2012,69200
FALSE,"$1-24,999",FALSE,Current,7-2013,40000
FALSE,"$1-24,999",FALSE,Current,8-2011,5000
FALSE,"$1-24,999",FALSE,Current,8-2012,26300
FALSE,"$1-24,999",FALSE,Current,8-2013,18000
FALSE,"$1-24,999",FALSE,Current,9-2011,41217
FALSE,"$1-24,999",FALSE,Current,9-2012,71000
FALSE,"$1-24,999",FALSE,Current,9-2013,21000
FALSE,"$1-24,999",FALSE,Defaulted,10-2009,1000
FALSE,"$1-24,999",FALSE,Defaulted,10-2010,1300
FALSE,"$1-24,999",FALSE,Defaulted,10-2011,2500
FALSE,"$1-24,999",FALSE,Defaulted,11-2007,8000
FALSE,"$1-24,999",FALSE,Defaulted,11-2010,1000
FALSE,"$1-24,999",FALSE,Defaulted,11-2011,2000
FALSE,"$1-24,999",FALSE,Defaulted,1-2011,7500
FALSE,"$1-24,999",FALSE,Defaulted,12-2011,6000
FALSE,"$1-24,999",FALSE,Defaulted,2-2012,3500
FALSE,"$1-24,999",FALSE,Defaulted,3-2007,1000
FALSE,"$1-24,999",FALSE,Defaulted,4-2007,15500
FALSE,"$1-24,999",FALSE,Defaulted,4-2012,15000
FALSE,"$1-24,999",FALSE,Defaulted,5-2007,25000
FALSE,"$1-24,999",FALSE,Defaulted,5-2012,15000
FALSE,"$1-24,999",FALSE,Defaulted,6-2010,1500
FALSE,"$1-24,999",FALSE,Defaulted,6-2011,5000
FALSE,"$1-24,999",FALSE,Defaulted,7-2008,8000
FALSE,"$1-24,999",FALSE,Defaulted,7-2012,12000
FALSE,"$1-24,999",FALSE,Defaulted,8-2008,8500
FALSE,"$1-24,999",FALSE,Defaulted,8-2010,3000
FALSE,"$1-24,999",FALSE,Defaulted,8-2011,10609
FALSE,"$1-24,999",FALSE,Defaulted,9-2011,7500
FALSE,"$1-24,999",FALSE,FinalPaymentInProgress,12-2011,2500
FALSE,"$1-24,999",FALSE,FinalPaymentInProgress,2-2011,5000
FALSE,"$1-24,999",FALSE,FinalPaymentInProgress,3-2011,2500
FALSE,"$1-24,999",FALSE,Past Due (1-15 days),10-2011,2000
FALSE,"$1-24,999",FALSE,Past Due (1-15 days),11-2012,3304
FALSE,"$1-24,999",FALSE,Past Due (1-15 days),8-2011,2000
FALSE,"$1-24,999",FALSE,Past Due (1-15 days),9-2011,7000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),10-2012,4000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),11-2012,7000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),12-2013,2000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),2-2012,3000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),3-2013,10000
FALSE,"$1-24,999",FALSE,Past Due (31-60 days),8-2013,4000
FALSE,"$1-24,999",FALSE,Past Due (61-90 days),9-2012,11000
FALSE,"$1-24,999",FALSE,Past Due (91-120 days),10-2012,8000
FALSE,"$1-24,999",FALSE,Past Due (91-120 days),12-2011,8000
FALSE,"$1-24,999",TRUE,Chargedoff,10-2009,1150
FALSE,"$1-24,999",TRUE,Chargedoff,10-2011,11483
FALSE,"$1-24,999",TRUE,Chargedoff,10-2012,4000
FALSE,"$1-24,999",TRUE,Chargedoff,11-2010,3000
FALSE,"$1-24,999",TRUE,Chargedoff,11-2011,4000
FALSE,"$1-24,999",TRUE,Chargedoff,12-2011,4000
FALSE,"$1-24,999",TRUE,Chargedoff,2-2007,6500
FALSE,"$1-24,999",TRUE,Chargedoff,2-2012,22000
FALSE,"$1-24,999",TRUE,Chargedoff,2-2013,2000
FALSE,"$1-24,999",TRUE,Chargedoff,3-2007,5000
FALSE,"$1-24,999",TRUE,Chargedoff,3-2012,3500
FALSE,"$1-24,999",TRUE,Chargedoff,4-2007,175015
FALSE,"$1-24,999",TRUE,Chargedoff,4-2010,8250
FALSE,"$1-24,999",TRUE,Chargedoff,4-2012,15000
FALSE,"$1-24,999",TRUE,Chargedoff,5-2007,53500
FALSE,"$1-24,999",TRUE,Chargedoff,5-2012,10000
FALSE,"$1-24,999",TRUE,Chargedoff,6-2007,37001
FALSE,"$1-24,999",TRUE,Chargedoff,6-2010,4000
FALSE,"$1-24,999",TRUE,Chargedoff,6-2011,5000
FALSE,"$1-24,999",TRUE,Chargedoff,6-2013,4000
FALSE,"$1-24,999",TRUE,Chargedoff,7-2007,15400
FALSE,"$1-24,999",TRUE,Chargedoff,7-2008,10000
FALSE,"$1-24,999",TRUE,Chargedoff,7-2011,6995
FALSE,"$1-24,999",TRUE,Chargedoff,7-2012,14000
FALSE,"$1-24,999",TRUE,Chargedoff,8-2007,29196
FALSE,"$1-24,999",TRUE,Chargedoff,8-2008,2500
FALSE,"$1-24,999",TRUE,Chargedoff,8-2011,3000
FALSE,"$1-24,999",TRUE,Chargedoff,9-2007,17000
FALSE,"$1-24,999",TRUE,Chargedoff,9-2012,4000
FALSE,"$1-24,999",TRUE,Completed,10-2008,1200
FALSE,"$1-24,999",TRUE,Completed,10-2009,5000
FALSE,"$1-24,999",TRUE,Completed,10-2010,10800
FALSE,"$1-24,999",TRUE,Completed,10-2011,12000
FALSE,"$1-24,999",TRUE,Completed,10-2012,10000
FALSE,"$1-24,999",TRUE,Completed,11-2009,2000
FALSE,"$1-24,999",TRUE,Completed,11-2011,4000
FALSE,"$1-24,999",TRUE,Completed,11-2013,4000
FALSE,"$1-24,999",TRUE,Completed,1-2014,4000
FALSE,"$1-24,999",TRUE,Completed,12-2009,6000
FALSE,"$1-24,999",TRUE,Completed,12-2012,8800
FALSE,"$1-24,999",TRUE,Completed,2-2011,4000
FALSE,"$1-24,999",TRUE,Completed,2-2012,4000
FALSE,"$1-24,999",TRUE,Completed,3-2007,31001
FALSE,"$1-24,999",TRUE,Completed,3-2010,7500
FALSE,"$1-24,999",TRUE,Completed,3-2011,7500
FALSE,"$1-24,999",TRUE,Completed,3-2012,3000
FALSE,"$1-24,999",TRUE,Completed,4-2007,80000
FALSE,"$1-24,999",TRUE,Completed,4-2010,1000
FALSE,"$1-24,999",TRUE,Completed,4-2012,21205
FALSE,"$1-24,999",TRUE,Completed,5-2007,25377
FALSE,"$1-24,999",TRUE,Completed,5-2008,7000
FALSE,"$1-24,999",TRUE,Completed,5-2010,2300
FALSE,"$1-24,999",TRUE,Completed,6-2007,61001
FALSE,"$1-24,999",TRUE,Completed,6-2010,3000
FALSE,"$1-24,999",TRUE,Completed,6-2011,3000
FALSE,"$1-24,999",TRUE,Completed,6-2012,18000
FALSE,"$1-24,999",TRUE,Completed,7-2008,20125
FALSE,"$1-24,999",TRUE,Completed,7-2010,5300
FALSE,"$1-24,999",TRUE,Completed,7-2011,14333
FALSE,"$1-24,999",TRUE,Completed,7-2012,23500
FALSE,"$1-24,999",TRUE,Completed,8-2007,37200
FALSE,"$1-24,999",TRUE,Completed,8-2008,26500
FALSE,"$1-24,999",TRUE,Completed,8-2011,8000
FALSE,"$1-24,999",TRUE,Completed,8-2012,4000
FALSE,"$1-24,999",TRUE,Completed,9-2008,24950
FALSE,"$1-24,999",TRUE,Completed,9-2009,1000
FALSE,"$1-24,999",TRUE,Completed,9-2011,3500
FALSE,"$1-24,999",TRUE,Current,10-2011,6000
FALSE,"$1-24,999",TRUE,Current,10-2012,4500
FALSE,"$1-24,999",TRUE,Current,10-2013,8000
FALSE,"$1-24,999",TRUE,Current,11-2012,36000
FALSE,"$1-24,999",TRUE,Current,11-2013,14000
FALSE,"$1-24,999",TRUE,Current,1-2012,2500
FALSE,"$1-24,999",TRUE,Current,1-2013,12957
FALSE,"$1-24,999",TRUE,Current,1-2014,24000
FALSE,"$1-24,999",TRUE,Current,12-2013,20000
FALSE,"$1-24,999",TRUE,Current,2-2012,14000
FALSE,"$1-24,999",TRUE,Current,2-2013,10000
FALSE,"$1-24,999",TRUE,Current,2-2014,20000
FALSE,"$1-24,999",TRUE,Current,3-2011,6500
FALSE,"$1-24,999",TRUE,Current,3-2012,6742
FALSE,"$1-24,999",TRUE,Current,3-2013,22000
FALSE,"$1-24,999",TRUE,Current,4-2013,4000
FALSE,"$1-24,999",TRUE,Current,5-2011,3900
FALSE,"$1-24,999",TRUE,Current,5-2012,13000
FALSE,"$1-24,999",TRUE,Current,6-2012,2000
FALSE,"$1-24,999",TRUE,Current,6-2013,8000
FALSE,"$1-24,999",TRUE,Current,7-2011,12000
FALSE,"$1-24,999",TRUE,Current,7-2012,8000
FALSE,"$1-24,999",TRUE,Current,7-2013,8000
FALSE,"$1-24,999",TRUE,Current,8-2012,4000
FALSE,"$1-24,999",TRUE,Current,8-2013,7000
FALSE,"$1-24,999",TRUE,Current,9-2012,19000
FALSE,"$1-24,999",TRUE,Current,9-2013,6000
FALSE,"$1-24,999",TRUE,Defaulted,10-2007,8500
FALSE,"$1-24,999",TRUE,Defaulted,11-2012,4000
FALSE,"$1-24,999",TRUE,Defaulted,12-2007,10100
FALSE,"$1-24,999",TRUE,Defaulted,3-2007,43275
FALSE,"$1-24,999",TRUE,Defaulted,4-2007,92700
FALSE,"$1-24,999",TRUE,Defaulted,5-2007,17000
FALSE,"$1-24,999",TRUE,Defaulted,6-2007,38500
FALSE,"$1-24,999",TRUE,Defaulted,6-2012,2500
FALSE,"$1-24,999",TRUE,Defaulted,7-2008,15000
FALSE,"$1-24,999",TRUE,Defaulted,7-2012,4000
FALSE,"$1-24,999",TRUE,Defaulted,8-2012,20000
FALSE,"$1-24,999",TRUE,Defaulted,9-2008,5000
FALSE,"$1-24,999",TRUE,FinalPaymentInProgress,11-2011,6500
FALSE,"$1-24,999",TRUE,Past Due (1-15 days),11-2013,4000
FALSE,"$1-24,999",TRUE,Past Due (1-15 days),3-2013,2000
FALSE,"$1-24,999",TRUE,Past Due (16-30 days),5-2012,4000
FALSE,"$1-24,999",TRUE,Past Due (31-60 days),2-2013,4000
FALSE,"$1-24,999",TRUE,Past Due (61-90 days),11-2011,2000
FALSE,"$1-24,999",TRUE,Past Due (91-120 days),8-2012,2000
FALSE,"$25,000-49,999",FALSE,Chargedoff,10-2008,15500
FALSE,"$25,000-49,999",FALSE,Chargedoff,10-2009,2000
FALSE,"$25,000-49,999",FALSE,Chargedoff,10-2010,12000
FALSE,"$25,000-49,999",FALSE,Chargedoff,10-2011,63000
FALSE,"$25,000-49,999",FALSE,Chargedoff,10-2012,6000
FALSE,"$25,000-49,999",FALSE,Chargedoff,11-2009,7000
FALSE,"$25,000-49,999",FALSE,Chargedoff,11-2010,11700
FALSE,"$25,000-49,999",FALSE,Chargedoff,11-2011,39500
FALSE,"$25,000-49,999",FALSE,Chargedoff,11-2012,33058
FALSE,"$25,000-49,999",FALSE,Chargedoff,1-2010,3500
FALSE,"$25,000-49,999",FALSE,Chargedoff,1-2011,7500
FALSE,"$25,000-49,999",FALSE,Chargedoff,1-2012,86500
FALSE,"$25,000-49,999",FALSE,Chargedoff,1-2013,19000
FALSE,"$25,000-49,999",FALSE,Chargedoff,12-2009,5780
FALSE,"$25,000-49,999",FALSE,Chargedoff,12-2010,18500
FALSE,"$25,000-49,999",FALSE,Chargedoff,12-2011,35500
FALSE,"$25,000-49,999",FALSE,Chargedoff,12-2012,11429
FALSE,"$25,000-49,999",FALSE,Chargedoff,2-2010,10000
FALSE,"$25,000-49,999",FALSE,Chargedoff,2-2011,25999
FALSE,"$25,000-49,999",FALSE,Chargedoff,2-2012,51900
FALSE,"$25,000-49,999",FALSE,Chargedoff,3-2010,8500
FALSE,"$25,000-49,999",FALSE,Chargedoff,3-2011,17500
FALSE,"$25,000-49,999",FALSE,Chargedoff,3-2012,21000
FALSE,"$25,000-49,999",FALSE,Chargedoff,4-2010,15500
FALSE,"$25,000-49,999",FALSE,Chargedoff,4-2011,22598
FALSE,"$25,000-49,999",FALSE,Chargedoff,4-2012,55500
FALSE,"$25,000-49,999",FALSE,Chargedoff,4-2013,9000
FALSE,"$25,000-49,999",FALSE,Chargedoff,5-2010,32500
FALSE,"$25,000-49,999",FALSE,Chargedoff,5-2011,35327
FALSE,"$25,000-49,999",FALSE,Chargedoff,5-2012,53000
FALSE,"$25,000-49,999",FALSE,Chargedoff,5-2013,10500
FALSE,"$25,000-49,999",FALSE,Chargedoff,6-2010,19265
FALSE,"$25,000-49,999",FALSE,Chargedoff,6-2011,37665
FALSE,"$25,000-49,999",FALSE,Chargedoff,6-2012,59300
FALSE,"$25,000-49,999",FALSE,Chargedoff,6-2013,4000
FALSE,"$25,000-49,999",FALSE,Chargedoff,7-2008,25500
FALSE,"$25,000-49,999",FALSE,Chargedoff,7-2011,7000
FALSE,"$25,000-49,999",FALSE,Chargedoff,7-2012,35500
FALSE,"$25,000-49,999",FALSE,Chargedoff,7-2013,4000
FALSE,"$25,000-49,999",FALSE,Chargedoff,8-2008,3000
FALSE,"$25,000-49,999",FALSE,Chargedoff,8-2010,15600
FALSE,"$25,000-49,999",FALSE,Chargedoff,8-2011,40022
FALSE,"$25,000-49,999",FALSE,Chargedoff,8-2012,42940
FALSE,"$25,000-49,999",FALSE,Chargedoff,9-2008,39100
FALSE,"$25,000-49,999",FALSE,Chargedoff,9-2009,1500
FALSE,"$25,000-49,999",FALSE,Chargedoff,9-2010,2600
FALSE,"$25,000-49,999",FALSE,Chargedoff,9-2011,71000
FALSE,"$25,000-49,999",FALSE,Chargedoff,9-2012,60000
FALSE,"$25,000-49,999",FALSE,Completed,10-2008,26250
FALSE,"$25,000-49,999",FALSE,Completed,10-2009,13325
FALSE,"$25,000-49,999",FALSE,Completed,10-2010,51667
FALSE,"$25,000-49,999",FALSE,Completed,10-2011,98000
FALSE,"$25,000-49,999",FALSE,Completed,10-2012,46500
FALSE,"$25,000-49,999",FALSE,Completed,11-2009,27000
FALSE,"$25,000-49,999",FALSE,Completed,11-2010,63450
FALSE,"$25,000-49,999",FALSE,Completed,11-2011,105400
FALSE,"$25,000-49,999",FALSE,Completed,11-2012,41100
FALSE,"$25,000-49,999",FALSE,Completed,1-2010,13600
FALSE,"$25,000-49,999",FALSE,Completed,1-2011,26000
FALSE,"$25,000-49,999",FALSE,Completed,1-2012,106282
FALSE,"$25,000-49,999",FALSE,Completed,1-2013,23600
FALSE,"$25,000-49,999",FALSE,Completed,12-2009,19212
FALSE,"$25,000-49,999",FALSE,Completed,12-2010,43250
FALSE,"$25,000-49,999",FALSE,Completed,12-2011,54000
FALSE,"$25,000-49,999",FALSE,Completed,12-2012,28238
FALSE,"$25,000-49,999",FALSE,Completed,12-2013,10000
FALSE,"$25,000-49,999",FALSE,Completed,2-2010,26950
FALSE,"$25,000-49,999",FALSE,Completed,2-2011,73500
FALSE,"$25,000-49,999",FALSE,Completed,2-2012,38310
FALSE,"$25,000-49,999",FALSE,Completed,2-2013,2000
FALSE,"$25,000-49,999",FALSE,Completed,3-2010,30500
FALSE,"$25,000-49,999",FALSE,Completed,3-2011,76736
FALSE,"$25,000-49,999",FALSE,Completed,3-2012,69550
FALSE,"$25,000-49,999",FALSE,Completed,3-2013,12000
FALSE,"$25,000-49,999",FALSE,Completed,4-2010,22600
FALSE,"$25,000-49,999",FALSE,Completed,4-2011,32001
FALSE,"$25,000-49,999",FALSE,Completed,4-2012,96300
FALSE,"$25,000-49,999",FALSE,Completed,4-2013,12000
FALSE,"$25,000-49,999",FALSE,Completed,5-2010,44000
FALSE,"$25,000-49,999",FALSE,Completed,5-2011,34750
FALSE,"$25,000-49,999",FALSE,Completed,5-2012,58500
FALSE,"$25,000-49,999",FALSE,Completed,5-2013,16500
FALSE,"$25,000-49,999",FALSE,Completed,6-2010,42450
FALSE,"$25,000-49,999",FALSE,Completed,6-2011,46808
FALSE,"$25,000-49,999",FALSE,Completed,6-2012,86914
FALSE,"$25,000-49,999",FALSE,Completed,6-2013,22000
FALSE,"$25,000-49,999",FALSE,Completed,7-2008,71600
FALSE,"$25,000-49,999",FALSE,Completed,7-2009,1000
FALSE,"$25,000-49,999",FALSE,Completed,7-2010,33800
FALSE,"$25,000-49,999",FALSE,Completed,7-2011,81289
FALSE,"$25,000-49,999",FALSE,Completed,7-2012,51700
FALSE,"$25,000-49,999",FALSE,Completed,7-2013,10000
FALSE,"$25,000-49,999",FALSE,Completed,8-2007,4000
FALSE,"$25,000-49,999",FALSE,Completed,8-2008,64600
FALSE,"$25,000-49,999",FALSE,Completed,8-2009,1000
FALSE,"$25,000-49,999",FALSE,Completed,8-2010,33174
FALSE,"$25,000-49,999",FALSE,Completed,8-2011,67784
FALSE,"$25,000-49,999",FALSE,Completed,8-2012,66600
FALSE,"$25,000-49,999",FALSE,Completed,8-2013,10500
FALSE,"$25,000-49,999",FALSE,Completed,9-2008,120350
FALSE,"$25,000-49,999",FALSE,Completed,9-2009,12550
FALSE,"$25,000-49,999",FALSE,Completed,9-2010,31000
FALSE,"$25,000-49,999",FALSE,Completed,9-2011,59500
FALSE,"$25,000-49,999",FALSE,Completed,9-2012,119500
FALSE,"$25,000-49,999",FALSE,Completed,9-2013,4000
FALSE,"$25,000-49,999",FALSE,Current,10-2011,74500
FALSE,"$25,000-49,999",FALSE,Current,10-2012,130000
FALSE,"$25,000-49,999",FALSE,Current,10-2013,407900
FALSE,"$25,000-49,999",FALSE,Current,11-2011,41500
FALSE,"$25,000-49,999",FALSE,Current,11-2012,68012
FALSE,"$25,000-49,999",FALSE,Current,11-2013,359388
FALSE,"$25,000-49,999",FALSE,Current,1-2012,114300
FALSE,"$25,000-49,999",FALSE,Current,1-2013,70500
FALSE,"$25,000-49,999",FALSE,Current,1-2014,525533
FALSE,"$25,000-49,999",FALSE,Current,12-2011,81360
FALSE,"$25,000-49,999",FALSE,Current,12-2012,69707
FALSE,"$25,000-49,999",FALSE,Current,12-2013,491500
FALSE,"$25,000-49,999",FALSE,Current,2-2012,73500
FALSE,"$25,000-49,999",FALSE,Current,2-2013,34000
FALSE,"$25,000-49,999",FALSE,Current,2-2014,379189
FALSE,"$25,000-49,999",FALSE,Current,3-2011,14200
FALSE,"$25,000-49,999",FALSE,Current,3-2012,86500
FALSE,"$25,000-49,999",FALSE,Current,3-2013,81000
FALSE,"$25,000-49,999",FALSE,Current,3-2014,145500
FALSE,"$25,000-49,999",FALSE,Current,4-2011,5500
FALSE,"$25,000-49,999",FALSE,Current,4-2012,83047
FALSE,"$25,000-49,999",FALSE,Current,4-2013,158000
FALSE,"$25,000-49,999",FALSE,Current,5-2011,26000
FALSE,"$25,000-49,999",FALSE,Current,5-2012,170000
FALSE,"$25,000-49,999",FALSE,Current,5-2013,94000
FALSE,"$25,000-49,999",FALSE,Current,6-2011,27017
FALSE,"$25,000-49,999",FALSE,Current,6-2012,147400
FALSE,"$25,000-49,999",FALSE,Current,6-2013,139000
FALSE,"$25,000-49,999",FALSE,Current,7-2011,31085
FALSE,"$25,000-49,999",FALSE,Current,7-2012,178500
FALSE,"$25,000-49,999",FALSE,Current,7-2013,99950
FALSE,"$25,000-49,999",FALSE,Current,8-2011,26700
FALSE,"$25,000-49,999",FALSE,Current,8-2012,170800
FALSE,"$25,000-49,999",FALSE,Current,8-2013,202500
FALSE,"$25,000-49,999",FALSE,Current,9-2011,42000
FALSE,"$25,000-49,999",FALSE,Current,9-2012,236800
FALSE,"$25,000-49,999",FALSE,Current,9-2013,186500
FALSE,"$25,000-49,999",FALSE,Defaulted,10-2008,1399
FALSE,"$25,000-49,999",FALSE,Defaulted,10-2010,5000
FALSE,"$25,000-49,999",FALSE,Defaulted,10-2011,2000
FALSE,"$25,000-49,999",FALSE,Defaulted,10-2012,5500
FALSE,"$25,000-49,999",FALSE,Defaulted,11-2009,5000
FALSE,"$25,000-49,999",FALSE,Defaulted,11-2011,20000
FALSE,"$25,000-49,999",FALSE,Defaulted,1-2012,6000
FALSE,"$25,000-49,999",FALSE,Defaulted,12-2010,2000
FALSE,"$25,000-49,999",FALSE,Defaulted,12-2011,5500
FALSE,"$25,000-49,999",FALSE,Defaulted,2-2011,7500
FALSE,"$25,000-49,999",FALSE,Defaulted,2-2012,17300
FALSE,"$25,000-49,999",FALSE,Defaulted,3-2010,2550
FALSE,"$25,000-49,999",FALSE,Defaulted,3-2011,12000
FALSE,"$25,000-49,999",FALSE,Defaulted,3-2012,2000
FALSE,"$25,000-49,999",FALSE,Defaulted,4-2011,5000
FALSE,"$25,000-49,999",FALSE,Defaulted,5-2011,20000
FALSE,"$25,000-49,999",FALSE,Defaulted,6-2012,6500
FALSE,"$25,000-49,999",FALSE,Defaulted,7-2008,11300
FALSE,"$25,000-49,999",FALSE,Defaulted,8-2008,6000
FALSE,"$25,000-49,999",FALSE,Defaulted,8-2010,12000
FALSE,"$25,000-49,999",FALSE,Defaulted,9-2008,1000
FALSE,"$25,000-49,999",FALSE,Defaulted,9-2011,5000
FALSE,"$25,000-49,999",FALSE,Defaulted,9-2012,6000
FALSE,"$25,000-49,999",FALSE,FinalPaymentInProgress,3-2013,6000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),10-2012,4000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),11-2011,4000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),11-2012,2000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),11-2013,14000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),1-2013,19000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),12-2011,5000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),12-2012,10000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),12-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),2-2013,18000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),4-2012,25000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),4-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),6-2011,4131
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),6-2012,8200
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),8-2012,24000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),8-2013,10000
FALSE,"$25,000-49,999",FALSE,Past Due (1-15 days),9-2012,8000
FALSE,"$25,000-49,999",FALSE,Past Due (16-30 days),1-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (16-30 days),3-2013,10000
FALSE,"$25,000-49,999",FALSE,Past Due (16-30 days),5-2012,6500
FALSE,"$25,000-49,999",FALSE,Past Due (16-30 days),6-2012,4000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),10-2012,10000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),11-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),5-2011,4800
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),5-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),7-2013,4000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),8-2011,4000
FALSE,"$25,000-49,999",FALSE,Past Due (31-60 days),8-2013,5000
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),10-2012,15000
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),11-2013,10000
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),1-2012,4000
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),6-2011,6500
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),6-2013,10000
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),8-2011,3500
FALSE,"$25,000-49,999",FALSE,Past Due (61-90 days),8-2012,10000
FALSE,"$25,000-49,999",FALSE,Past Due (91-120 days),11-2010,4000
FALSE,"$25,000-49,999",FALSE,Past Due (91-120 days),1-2012,22000
FALSE,"$25,000-49,999",FALSE,Past Due (91-120 days),5-2012,21000
FALSE,"$25,000-49,999",FALSE,Past Due (91-120 days),6-2012,9000
FALSE,"$25,000-49,999",FALSE,Past Due (91-120 days),7-2013,4000
FALSE,"$25,000-49,999",TRUE,Chargedoff,10-2008,37500
FALSE,"$25,000-49,999",TRUE,Chargedoff,10-2009,2000
FALSE,"$25,000-49,999",TRUE,Chargedoff,10-2011,27500
FALSE,"$25,000-49,999",TRUE,Chargedoff,11-2009,7100
FALSE,"$25,000-49,999",TRUE,Chargedoff,11-2010,5000
FALSE,"$25,000-49,999",TRUE,Chargedoff,11-2011,23000
FALSE,"$25,000-49,999",TRUE,Chargedoff,11-2012,4000
FALSE,"$25,000-49,999",TRUE,Chargedoff,1-2010,2200
